cd_cliente,qtd_contratacoes_12m,vlr_contratacoes_12m
TFCEMY,2,2009.58675301615
TFCTRW,1,852.378323776778
TFCRX2,2,36946.9078776042
TFCYW1,6,4753.08712918111
TFCTMX,2,2064.95155455166
TFDCEX,3,171.252537596947
TFCIAC,1,60.1067526465167
TFCFUL,4,3342.29781965144
TFDFMG,1,1753.51718916406
TFCMPK,5,19506.5918236134
TFECGP,2,96679.1178519261
TFCGOG,2,20951.0456229454
TFEBP8,1,40880.0536464594
TFCX12,1,1292.46333619483
TFDR21,2,183.506781824433
TFCDQO,1,63.7472931271352
TFDPEL,2,408.005376843452
TFCRYN,2,4582.301219752
TFDSDD,1,0.00420385736791976
TFDTJC,1,15141.5543603502
TFDUKI,1,248.64555174035
TFCIT0,1,652.833826093731
TFCPG2,4,5886.97255774327
TFBXX2,2,322.549364268379
TFDOWW,3,570.450833254608
TFCW93,1,1452.13424674315
TFCYDY,2,603.173659006495
TFCKV3,5,7307.11965377392
TFDBMD,1,52.1992969374597
TFBWOA,2,28.0901749324398
TFDEA0,1,52.1992969374597
TFCSIG,1,1091.51054629353
TFCRID,3,2850.41708060326
TFC765,1,746.790038266738
TEZGOP,2,0.00840771473583952
TFBYLI,1,98.1180309672472
TFDBX6,1,170.151126966552
TFDSQQ,2,1026.06069093238
TFCVVU,1,931.671481450481
TFDABJ,1,596.951950101974
TFCMVZ,1,103.856296274458
TFDPJG,1,2656.06014291222
TFCBHP,8,315061.239127915
TFCBRV,1,2824.99215124208
TFDOBC,1,219.084026729138
TFD080,1,3274.93941304527
TFCNNH,1,486.827702491948
TFCVVQ,3,8108.08059808367
TFD123,1,93.5904765819976
TFCUPX,1,265.549262216755
TFCYEC,3,2692.19229698949
TFDCVD,8,36561.7925041291
TFCKKV,2,0.00840771473583952
TFDTOY,2,47805.4210126526
TFDHZH,1,88.8359138988804
TEZMNA,1,2942.70015754383
TFCJON,2,177.755904945119
TFBZKZ,3,584.336174140847
TFBZGS,5,24311.8235995862
TEZLEW,2,3761.79654253879
TFCRTY,2,77390.8155259994
TFCUYD,3,3670.00952076763
TFCSPD,1,113.504148933834
TFDBKB,1,2622.31577981993
TFCVML,1,2091.30133253378
TFDGU5,1,20.3971159491467
TFCJNS,1,1907.52129998043
TFCRZ4,2,75.3289201757542
TFDHDT,1,64.8276844706906
TFCPWQ,1,1394.06636492008
TFECQ6,1,11648.5860887752
TFCJST,3,372.608897805568
TFEBUK,1,702.060995872072
TFCYC4,3,2585.26718483645
TFDSKR,1,66.9716517283297
TFCFEA,1,32369.2393086717
TFDRB9,1,344.329549291572
TFCSGA,1,67.8040154871778
TFDTVM,1,4868.18874391475
TFDTY4,4,30241.4190671828
TFDUR4,1,623.562367240906
TFCOH0,1,2998.54840267665
TFCQO1,1,226.983074723459
TFBYNZ,4,81007.8774632181
TFDPPY,1,148.97629740434
TFCXUX,2,1518.68551273469
TFDDMF,1,0.00840771473583952
TFD267,2,37.0233718392693
TFDDQV,2,1849.63418402418
TFBZNE,3,147419.684690432
TFDFF6,1,34.3286992664328
TFCUFN,2,275.024756724047
TFCSHC,3,362.414543688362
TFCAO8,1,867.932596038082
TEZGZQ,1,0.00420385736791976
TFBZ62,3,4289.09057605433
TFDCGT,1,2813.76785206973
TFDSSQ,1,3075.66816609113
TFCWN6,1,1806.31343384776
TFDDOB,2,325.096901833339
TFCRYK,1,177.898836095628
TFDPRM,2,1396.97543421868
TFCD80,2,175.700218692206
TFCJRW,3,8844.6636706611
TFDOSE,1,63.7472931271352
TFDBYW,1,3100.34480884082
TFCPOP,1,5633.25295015984
TFCZH5,2,494.03731787793
TFDB31,3,5563.95236144968
TFCVE9,1,2942.07378279601
TFCZ09,1,12.7460955395327
TFDEHG,1,52.1992969374597
TFCVY1,2,762.373737529616
TFDTS1,2,2701.91161522412
TFDNT0,1,0.00420385736791976
TEZMS6,1,598.002914443954
TFCPIP,1,0.00420385736791976
TFCAHC,1,138.756720142928
TFCAY0,1,10033.3673993009
TFBKR9,1,8275.18392845848
TFCVQE,1,0.00420385736791976
TFCWLI,4,9783.42285563389
TFCTVE,1,17536.3783987052
TFDCBH,2,871.837979532879
TFCVYN,1,2086.37861555594
TFDI94,8,48084.0989214293
TFCROE,3,5934.3920688534
TFCTOW,4,4452.74253953008
TFDIVV,3,592.214202848328
TFCRLX,2,17426.6745368319
TFECXR,2,4657.02058060941
TFCMWK,1,5223.26335263873
TFEC17,1,2286.08706367634
TFCYOS,1,0.500259026782451
TFDSOT,1,2051.5664726922
TFCMDJ,1,96.6466808884753
TFDSCN,1,131.1729614512
TFCUQV,1,1062.70151175117
TFDUX7,1,1941.90044553528
TFDTYQ,3,15951.34760899
TFEBPC,1,13530.2074235118
TFCQ72,2,0.00840771473583952
TFCRMK,2,7695.37951256025
TFCH84,4,88180.0617031965
TFDSN8,3,132613.022219583
TFCXW4,1,278.640074060458
TFDFA0,5,6938.52123589735
TFDBH8,4,4581.18299369213
TFDEM3,1,40637.966112213
TFCDV0,1,8468.74213324961
TFDJ86,3,4936.6779881529
TFCXDA,2,2884.48514071288
TFCZG2,2,705.974787081605
TFCC21,1,501.688338287544
TFBKKF,2,4835.13801728817
TFCQB8,1,6701.57501921192
TFDEDM,2,12043.0844718955
TFDTU8,4,22868.7570731856
TFCXB4,1,8482.02211867487
TFDEB2,1,5945.49445616208
TFCVPH,2,238.627759632597
TFDPXM,6,1997.09709277606
TFCDJL,1,123.841434201548
TFCKY0,3,5035.89322589317
TFDQRQ,1,326.017546596913
TFDCPA,1,60.1067526465167
TFCUHA,1,63.7472931271352
TFDD64,1,34.3034761222252
TFDBT8,3,19104.9048443939
TFCVQO,1,343.097819082771
TFDB66,1,33.1432114886794
TFDNK5,2,11377.6264621259
TFD960,3,617.399512339536
TFDU41,2,26890.0325079019
TFDQNN,1,1534.29863899915
TFBNA1,1,567.520744669168
TFCQGU,2,9062.86068348561
TFCGWX,2,92373.2160502575
TFCAYV,1,34422.7521673252
TFBRJZ,2,38.8940883679936
TFCZ45,1,251.285574167404
TFCX62,1,859.903228465355
TFCVEB,2,0.00840771473583952
TFDDO0,1,189.417405283729
TFCXBC,3,4800.80931802173
TFDNN4,1,1962.06634932919
TFCWE0,2,3802.16618484292
TFCU35,1,3385.59755054102
TFDOYN,4,172.446433089436
TFCUGZ,2,744.15842355442
TFEDCD,1,410.83877670943
TFCSI9,2,12335.4627518343
TFEDI1,2,16411.3336821878
TFDCCZ,6,7543.79261973043
TFDSPM,2,1748.77103419568
TFCO67,1,43.9597364963369
TFDSMK,2,14784.4745116617
TFCWZP,3,6138.15303547647
TFDV91,2,9184.25967655639
TFDU48,1,958.883050193026
TFEBQ6,1,30169.894637925
TFCTIW,6,24608.8387342018
TFCRX4,2,0.0294270015754383
TFCHC3,5,5638.68013002182
TFDTJW,2,5568.58080841176
TFCXYU,1,1906.34001606005
TFDFMU,1,24.2814801571045
TFDF57,1,1171.85046445184
TFDFN2,1,0.00840771473583952
TFCKTT,1,0
TFDJIV,1,6841.67697371258
TFCYEG,1,1529.01439028767
TFDA94,1,1102.2724211554
TFCEX9,3,7803.18743476055
TFCGCT,2,0.00840771473583952
TFCXFG,1,497.404607629634
TFDEM9,1,3161.5319528309
TFDUOG,2,19683.2126870692
TFDATD,1,2664.28709178124
TFDEFM,7,5519.96740180914
TFCYBB,1,22.2552209057672
TFDSG2,3,23532.8950717417
TFCDUN,3,15532.0843021152
TFCOKA,4,81598.2083379655
TFDRGJ,4,1956.08846415201
TFDNEH,5,3735.5476571335
TFCXEZ,1,98.2063119719735
TFDDJH,3,46056.2884467233
TFDGIE,1,1090.46798966628
TFCVSO,1,878.105930868448
TFDBL6,1,6057.76687488711
TFDNYJ,1,7108.2141424108
TFDFH4,1,19.4218210397893
TFDU70,1,10000.5899234033
TFDR18,3,172.438025374701
TFBPRZ,2,32200.9042480881
TFCRG6,1,66.2864229773588
TFCJBF,1,72.8570520434174
TFCPG1,1,160.986717904487
TFBXIZ,1,31.9493159961902
TFCZ58,2,7219.09508434705
TFCYO8,2,9396.68058935738
TFCVYE,4,840.687396436594
TFDGF7,4,3555.91683180229
TFDN98,2,1414.36679214976
TFDP99,1,478.823558063429
TFDACG,1,198.674299207888
TFCUKG,2,2883.29544907776
TFDPVO,2,534.67600705361
TFCUXK,1,72.1255808613993
TFEDMH,1,433.678333789338
TFCTRJ,4,21129.1924866257
TFEDRB,1,60.1067526465167
TFDE98,1,36.4558510946002
TFDTW4,2,342.639598629668
TFCOFJ,2,387.57883389273
TFDSP1,1,36.4558510946002
TFCXPE,5,24799.2692691112
TFDVM1,2,47388.1923727439
TFDUPO,5,40239.0368634269
TFECP0,1,120.70535660508
TFCWXS,1,0.00420385736791976
TFCWMN,1,42539.7029044552
TFCMM7,1,535.760602254534
TFDULF,1,877.315605683279
TFCYI5,1,1019.13273399005
TFDGK2,8,6650.3131824675
TFDF90,2,9188.00951732858
TFDIR1,6,4225.80991109504
TFCOP7,1,3376.29021032844
TFDN71,1,678.847295486419
TFDAO5,1,69.5990625832795
TFDHNL,1,6893.07333389277
TFCQNH,6,24399.6631992889
TFCHUW,1,5161.6642306266
TFCZI8,1,307.613059040161
TFDGD8,1,5665.83704861858
TFDUVK,1,52.1992969374597
TFDED0,10,109263.306028791
TFDELO,2,103.881519418665
TFCZZQ,1,19.0350661619407
TFDTKU,4,19539.2642030769
TFCEK4,1,438.138626456701
TFCOR5,1,1998.48856956485
TFDRM3,1,4285.42901628687
TFDNP8,1,66815.2346033841
TFCYVO,3,4352.19047514681
TFDEZT,2,6423.48565046666
TFDJON,1,728.242619559476
TFCXA8,1,819.27294700441
TFDBUL,1,1661.24251993822
TFDPPA,1,87.0030320864674
TFDHLE,1,279.556514966664
TFDUJI,1,1857.00774984751
TFDSHI,1,36.4558510946002
TFBSMM,1,1361.73029404604
TFCSCT,2,2552.01887691358
TFCYR2,1,15828.4478388388
TFCSID,1,469.72641071925
TFCDQP,1,54.1120520398632
TFDADK,2,10856.1547710649
TFDA67,2,13840.6917171343
TFCXG0,2,5835.00867681841
TFDGTN,1,1990.02200082586
TFDR64,1,150.809179216753
TFDSE2,1,3237.19718159608
TFDBXK,1,45.2335052788166
TFCVU9,1,172.505287092587
TFDSLD,1,6568.71631095618
TFD978,1,1750.69219701282
TFEDUK,1,519.470654953845
TFCWLD,2,4148.77422482791
TFEEQE,1,187.084264444533
TFDEC3,1,272.889197181143
TFDUTP,2,3013.23668032016
TFCRT4,1,0.00420385736791976
TFDTYP,1,1255.33486792136
TFDGSR,1,170.151126966552
TFEC43,1,239.291969096729
TFDUQF,2,14721.0509155519
TFECTK,1,279.400972244051
TFCWZO,1,2451.43738552873
TFD818,3,12875.944285913
TFCMVY,2,75328.9832336147
TFDUVB,2,8416.85812561474
TFCYPV,1,92.2788730832066
TFDJPN,1,1123.65744358601
TFDGM1,1,1710.21745827448
TFDPE8,1,35.3586443215731
TFCQGT,3,109935.036193753
TFDPZB,1,36.4558510946002
TFDBKI,1,292.798665675611
TFDHR5,3,12077.6107524582
TFCRJ7,1,9067.27893757929
TFCQEH,3,7765.68482318134
TFDCMG,4,65947.6593352223
TFDJJY,1,1975.54811990811
TFDVLZ,1,5028.18755533778
TFDGII,1,470.264504462344
TFDFT4,3,3705.60778495917
TFDCKW,1,46.2130040455419
TFDTSB,1,11849.4632092438
TFCPWG,7,26780.7280124786
TFCSIH,6,55243.797705025
TFDRN5,1,1085.73024241264
TFDOZ6,1,0.00420385736791976
TFCZFQ,1,156.269989937681
TFDOUH,1,31.9955584272373
TFDOMM,1,101.535767007366
TFCXE3,2,4615.85220540537
TFDEO8,1,104.402797732287
TFDSJE,1,199.443605106217
TFDIDT,5,27657.8376291509
TFDUQV,1,36.4558510946002
TFDSJJ,1,80.3651413025221
TFBXJW,1,147.942148491832
TFCXTF,3,19941.1613751647
TFCZH7,6,20489.5503649525
TFDEL8,2,1714.20691891664
TFCJMB,3,3654.38798678844
TFDF76,1,6531.03713736752
TFDFJD,1,226.398738549319
TFDAAO,2,1013.84428142121
TFDPFG,2,633.807167646526
TFDRCD,1,63.7472931271352
TFDSFD,1,3237.19718159608
TFDDAO,1,1403.04160040059
TFD813,1,66.2864229773588
TFDTNS,2,300.193250785782
TFDAF9,1,24.2940917292083
TFEDVC,1,60.1151603612526
TFCYLN,3,4850.38961181898
TFDFBF,1,114.798937003153
TFDVRU,2,480.690070734785
TFCRW9,2,0.00840771473583952
TFDUPZ,2,18191.3393766271
TFDISA,8,19647.5891997334
TFECIL,2,207.485584251048
TFDUUV,1,464.971848036133
TFECUY,1,8030.07382076455
TFCZFY,3,3645.95925276576
TFDAMF,1,16.819633329047
TFCPU6,1,0.00420385736791976
TFDVAH,1,16081.2299862292
TFCYX4,3,0.0126115721037593
TFDSJO,3,63827.4018331383
TFDNAV,1,36.4558510946002
TFDRQG,3,2745.93440958098
TFCRC9,1,72.8570520434174
TFDR02,4,324.920339823886
TFDDPD,1,2356.23262771745
TFDJDS,1,9896.9564315693
TFCTNY,1,4136.18367201099
TFCTPS,5,22793.726626883
TFDDBG,1,12642.2602625451
TFDNRP,1,52.1992969374597
TFEBF1,1,69.5990625832795
TFDJI5,6,32397.0268058736
TFDJNH,1,0.00420385736791976
TFDEZH,1,273.767803371039
TFDTZ0,6,32501.555719327
TFCUSP,1,793.364574045921
TFCT26,8,68596.9176369133
TFDRUK,1,17.3283000705652
TFDQBB,1,162.222651970656
TFDGZK,5,24554.6510127293
TFDQJS,5,15067.3941125227
TFDOVP,1,10040.1314058059
TFCYP5,4,21185.1164011911
TFDGJU,1,99.8290009159905
TFDTK3,4,32933.2792594402
TFDPIO,1,11787.8851065186
TFDURW,3,3896.83705276848
TFDU15,2,540.75898866499
TFC566,1,96.2473144385229
TFDAS4,2,767.090465496422
TFDBKD,1,292.798665675611
TFDFWC,1,36.4558510946002
TFCJSA,3,6369.97054617304
TFDF96,1,0.00420385736791976
TFDHQN,1,10526.6185958511
TFDABC,4,37773.0877622641
TFDPFO,1,11418.6981486105
TFDTMX,1,204.858173396098
TFDSS0,1,213.396207710343
TFDELS,2,3648.4311208981
TFDB05,1,1458.16257820875
TFDTOD,1,29672.931435319
TFDC39,1,35.0895974500262
TFEE13,1,8758.84192249502
TFCYXS,1,0.00420385736791976
TFDGAH,1,120.213505293033
TFEBF9,1,3940.15359908752
TFCSNW,1,11699.9277988096
TFDV09,1,552.008510981544
TFDNSO,5,16895.6348664016
TFECMG,1,96.7055348916262
TFDUWK,2,4881.48974862685
TFECYG,1,2673.3085696928
TFDAKQ,1,1148.64517178092
TFDBB1,2,1869.37970208129
TFCTG8,1,2158.62190442365
TFDVSF,1,4601.87017579967
TFD054,1,21471.5630383838
TFDSNB,3,55230.7867664713
TFDNMX,1,0.00420385736791976
TFDSLF,1,3573278.7627318
TFCVG6,1,8871.88364711838
TFDRA2,1,4545.08447047381
TFDEBT,1,4051.44651904583
TFDPNU,1,25.2315519222544
TFCUMB,3,36.6660439629961
TFCWM2,4,1801.83212189356
TFDIE8,2,2930.01291600745
TFDOD9,1,9720.00346338145
TFECXX,1,610.484166969308
TFDMP7,4,7980.46409996573
TFDOF6,1,3469.51074746206
TFDFK7,1,121.932882956513
TFDU58,2,5626.42588579434
TFCWMV,2,2108.55816702909
TFCZXE,1,151.666766119809
TFDSXV,1,51915.124587103
TFDQWO,1,120.209301435666
TFDIO4,7,6519.61525689888
TFDQUZ,1,139.635326332823
TFDOY2,1,426.485533832828
TFDEF2,4,2392.10414263791
TFDOQ5,1,371.288886592041
TFDUFI,3,2678.90810770687
TFDQIQ,1,6244.06501800384
TFDUTN,2,1061.66736283866
TFECHQ,2,215.271128096435
TFCCWQ,3,5829.04340321333
TFDGKR,2,893.534087408713
TFDCD0,1,83.3498800337451
TFDNG1,2,1211.31627742187
TFCTKP,2,2370.13058017579
TFDIUJ,1,148.740881391737
TFDIZQ,1,3716.32762124737
TFDCY5,2,5598.12972185087
TFDQF4,4,2834.48446117884
TFDTVN,3,26717.203523792
TFDU38,1,87.0030320864674
TFDFJK,3,18206.4984862958
TFDBWF,1,39.5204631158137
TFDUAV,1,552.008510981544
TFDHQV,2,653.821732575192
TFEEEN,1,615.865104400245
TFCZAS,3,6297.08406712805
TFDGVJ,5,82455.3958745712
TFEC76,1,0.00420385736791976
TFCVOL,4,1797.09437463991
TFDV48,1,16414.7430105131
TFDRFV,4,7494.85971996785
TFED11,1,163.012977155825
TFDVJX,2,26008.4289677033
TFEDI2,1,33206.7864236544
TFDAP1,2,0.00840771473583952
TFDCGL,2,8355.64575848046
TFDABY,1,6436.93379018663
TFECRV,2,13016.8870118873
TFDAKV,1,2335.89016191409
TFDSRD,1,124.858767684585
TFDQX3,4,4753.70930007156
TFDSSX,1,2116.58333074445
TFCVW1,2,1234.97979054589
TFDSH1,1,439.450229955492
TFDPC0,1,101.535767007366
TFDS05,4,3810.93122745504
TFCVYU,1,12033.1213299335
TFD505,2,1208.5207122722
TFDISF,2,1169.48789661107
TFDQOE,4,4014.12046947607
TFEDEZ,1,282.154498820038
TFDNLJ,3,7261.47417047305
TFDQDP,1,0.00420385736791976
TFDGWT,1,1349.64420411327
TFDUB1,1,552.008510981544
TFCYMM,2,7404.77946428806
TFDAIL,4,3695.03087982149
TFDTK2,1,701.031050816931
TFDRED,1,2075.50323654514
TFDJ02,1,36.4558510946002
TFDRFS,1,3664.80934920351
TFDPWX,3,3142.24465522688
TFDEP9,1,2127.53017533051
TFDOSV,5,12950.1928147452
TFDUKH,5,3221.04596158853
TFDSKA,1,27100.3136573026
TFDVJP,2,3452.67009484618
TFECJG,3,17666.3028145181
TFCGOJ,2,145.705696372099
TFDO85,3,172.438025374701
TFDEB8,2,1775.90272964823
TFDPVK,2,728.267842703683
TFCZOA,1,1190.96960776114
TFDK20,2,8547.63172061599
TFDJKJ,1,52.1992969374597
TFDFBK,5,6125.30184350274
TFDSRP,1,700.497160931205
TFDTWD,1,152.990981190704
TFDU66,1,549.986455587574
TFDIDL,1,152.238490721846
TFDEKX,3,226.117080105668
TFDUBX,2,2642.51111061542
TFDIQT,1,375.522170961536
TFCZQG,1,22.5957333525687
TFDHMB,1,1029.73486227195
TFECYW,1,174.413838337623
TFCVXQ,7,34597.9521269906
TFDVGS,3,29652.193806923
TFDRQE,1,849.746709064461
TFEDKL,1,3701.51743174019
TFDVK5,2,2425.14225769239
TFEDRT,1,1543.95069551589
TFDHKX,1,198.543979629482
TFDD30,1,96.5626037411169
TFDBAQ,2,6223.03311959214
TFEDIV,1,4148.15625779482
TFDAO7,1,251.626086614205
TFDTCL,2,1206.3725411572
TFDQYN,2,6688.07222934616
TFDTNM,1,0.00420385736791976
TFCXWT,5,2619.2932063724
TFDTRS,1,9354.99513969709
TFDQXH,3,8042.13048369575
TFDTO8,2,136.217590292704
TFCWN1,1,100.892576830074
TFDAIJ,1,2397.25807177098
TFDJJ2,1,30639.9825803779
TFDRAE,2,2513.52415499554
TFEDIU,4,60146.1091591952
TFDOH6,1,177.364946209903
TFDRJ5,3,11385.8155762786
TFDPR6,1,62.9990065156455
TFDUJ1,2,19738.2664031595
TFCZME,1,101.888891026271
TFDDIF,4,6003.86921957301
TFDV80,1,216.713051173632
TFDS88,3,2035.42786425676
TFDJGW,1,0.00420385736791976
TFDRG1,2,0.00840771473583952
TFDQHE,1,273.25913662952
TFDET7,11,104539.296981024
TFDPNY,1,26.4927091326303
TFEBN9,3,22647.6930296362
TFDTP2,1,12009.3821473769
TFDVLQ,1,4136.20469129783
TFECKS,1,13967.1101159024
TFCNXT,4,20609.8647628224
TFDRDR,1,1243.42533999804
TFDGZL,2,883.133744280479
TFDPXW,3,3131.83170052654
TFCZUK,1,3715.94086636952
TFDPF2,2,4425.67810579541
TFDMBQ,1,1045.04951466328
TFDFR2,5,25993.1857808873
TFDUA3,1,63.7472931271352
TFDTYY,1,1042.0059219289
TFDUTQ,1,89.2436880635686
TFDIEO,1,9418.89797554684
TFDHKP,2,8207.57749426759
TFDVA9,1,552.008510981544
TFDNOT,6,28129.2371751025
TFDDNV,3,2354.53006548344
TFDIMB,1,4157.28283214058
TFEEKK,1,4620.84218410109
TFCXAV,1,833.599692914281
TFDVJD,1,13342.0511754385
TFDS95,1,3393.30742495378
TFEDLN,1,0.00420385736791976
TFEBWO,1,6473.11639055232
TFEDZU,1,13570.1861070808
TFDHQ1,2,14287.4776781968
TFDDF0,1,48852.3664669888
TFDEXX,3,8230.08074275807
TFEDSK,1,966.891398478913
TFDCX5,1,199.426789676745
TFDTMJ,1,9376.07328053984
TFDRZ2,1,57.3868569294726
TFDUMU,2,6086.34469727423
TFDE03,1,273.305379060567
TFDTT6,1,842.322696952714
TFDS80,3,23788.4349495654
TFDTRI,1,10543.8796342037
TFDBJH,1,3837.13807428665
TFDCSM,1,307.713951616991
TFDJT2,1,52.3632473748085
TFDRAM,1,337.956501521805
TFEDT5,1,247.043882083173
TFDOJI,1,60.1067526465167
TFDSHU,1,120.537202310363
TFDQTU,1,63.7472931271352
TFDVGH,1,298.221641680228
TFDBMB,2,471.912416550568
TFDE90,1,126.115721037593
TFEBMH,1,2392.96593339833
TFDTL9,1,36.4558510946002
TFDNMT,1,177.381761639374
TFDSHW,2,13127.864642543
TFDR46,1,285.673127436987
TFDGGS,1,50.3580074103108
TFDQNT,1,0.00420385736791976
TFEDWW,2,202.97484529527
TFDTW7,1,63.7472931271352
TFDVRC,1,1471.9554342329
TFECQJ,1,708.904875667045
TFCONR,1,256.435299443105
TFDRKS,1,8984.72358658808
TFDJPY,1,35.5394101883937
TFDQUK,2,167.052884086395
TFDEKU,2,103.881519418665
TFDQV1,2,5826.40758464365
TFDOBO,2,5334.40493373179
TFDNZ1,4,316.315043791754
TFDUOX,1,282.928008575736
TFDUC0,1,127.490382396903
TFDVK8,1,25016.9450036221
TFDQDF,2,4419.12849601619
TFDIED,1,170.151126966552
TFDVFN,3,218.02885852979
TFDQ71,3,8676.83307296164
TFDF74,2,3293.16733859257
TFDOSO,4,79048.304001308
TFEET5,1,108.816847968603
TFCZBG,2,2952.59183393055
TFDVLX,1,22038.398554302
TFDSB5,2,8283.66731262694
TFEDZG,1,569.601654066288
TFEBZ2,2,26045.8811329941
TFEEDJ,1,140.034692782775
TFDJIH,1,1157.61620340406
TFDGKV,1,96.0917717159099
TFDIEL,1,9216.91103673303
TFEDTU,1,96.7181464637299
TFDE26,3,526.940909496638
TFDUDM,1,308.104910352207
TFDSKP,1,4207.74593598509
TFDVK3,1,2423.97778920148
TFDGKO,2,4344.89678261347
TFDU64,1,36.4558510946002
TFDSP6,1,189.846198735256
TFDTW8,1,105.727012803182
TFDJAH,1,2124.79766804136
TFDDJR,2,6368.0367717838
TFDOAQ,4,7432.57116534738
TFDRE6,3,3425.28616795155
TFEDUL,1,6030.23160912724
TFDQK8,1,6601.4475444228
TFDSML,1,21082.0420223871
TFDQYJ,1,4060.55207410474
TFDVPL,2,11012.143102559
TFDBVW,1,54427.9509017755
TFDGYL,1,34.7995312916398
TFEC01,1,946.918872123926
TFDTS2,1,7487.40628085453
TFDQD7,10,147513.334021018
TFDSM8,2,17228.4836812214
TFDS53,3,9124.93904523768
TFDGKG,8,30781.0346066437
TFDSH2,1,69.5990625832795
TFEEEK,1,203.748355050967
TFDUCT,1,11806.0625857774
TFECBT,4,15929.3950658147
TFECQP,1,410.788330421015
TFCVXB,1,62.4314857709764
TFDSQX,3,703.460880375589
TFDKJV,1,33.1432114886794
TFDRGU,1,8386.92245729779
TFDF95,1,459.901996050422
TFDRCE,1,63.7472931271352
TFDRA3,1,565.704678286226
TFDPFE,1,2002.89000822906
TFDUPG,1,7845.05785414504
TFDUPV,1,69.5780432964399
TFDVQJ,1,183.216715666047
TFDRND,1,4666.29428996304
TFDJOP,2,182.258236186161
TFDVJM,2,1200.91593429364
TFDRB8,1,2559.53117003005
TFDFSN,1,34.1395256848764
TFDOSP,1,5459.20484741322
TFD975,6,8535.99123956422
TFEBM6,1,31671.6428093243
TFDSE0,1,6474.39436319217
TFEE44,2,3770.79279730614
TFEC03,2,31783.6798120368
TFEEER,1,533.103764398008
TFDJMF,1,5132.33391777062
TFDQQG,1,191.670672832934
TFDNRQ,1,63.7472931271352
TFEDXB,1,985.947483927693
TFDF54,1,286.282686755336
TFDUKS,1,76.4933886666679
TFDTPY,1,48840.3560464886
TFEBO5,1,1185.21873088183
TFDGS7,2,88.3062278705225
TFDUDC,2,2234.64866492247
TFDTXO,1,228.63939452642
TFDU86,1,5575.21029148097
TFDNDE,1,36.4558510946002
TFDJO7,1,161.940993527005
TFDQ03,1,5470.61411630976
TFDUEW,3,69951.5181888633
TFEECR,1,171.130625733278
TFDQN2,1,213.261684274569
TFDTMF,1,1867.79905171096
TFDRCM,1,405.840390298974
TFEBMS,1,3378.74946688868
TFDDEF,1,439.706665254935
TFDOXA,2,6710.23496538983
TFECAI,1,12110.6320520832
TFDUBN,1,63.7472931271352
TFDQH4,3,2608.07731491479
TFDTIP,3,21835.2765739989
TFDTRQ,1,23253.132567764
TFDJF4,2,1136.97105987021
TFDTMG,2,12797.2144451266
TFDUNC,1,9883.04166368149
TFECOP,1,1013.21790667339
TFECWT,1,785.520176197383
TFCWOD,6,55491.5184081444
TFDUUO,2,29022.939416806
TFDOPS,1,1069.88170013558
TFDSHT,1,1155.10229669805
TFDGJ2,1,252.895651539317
TFDRQJ,3,4445.74311701249
TFDRTC,2,94602.5426317522
TFDQCC,1,1904.65426925551
TFDUQR,1,4823.68250596059
TFDVIH,1,76.4933886666679
TFEBS8,2,854.122924584465
TFDSD7,2,857.700407204565
TFDOVB,2,537.845715509022
TFECIN,1,10313.6890163086
TFDTMV,3,89325.331177511
TFDOWR,1,93486.9439827405
TFDQ69,7,28796.0067883709
TFDAAM,2,79.8901054199471
TFECR2,1,3275.839038522
TFDTMB,1,43.4931083284978
TFEEOP,1,618.21926452628
TFECYQ,1,1962.64227778859
TFEEM7,1,152.688303460214
TFDO46,1,58.8750224377162
TFDSA7,1,2350.38085826131
TFDNRT,4,255.308665668503
TFEE47,2,3998.77218622579
TFDHQ0,1,3238.20610736438
TFDVIW,1,225.167008340518
TFDTRP,3,4739.89122090321
TFECOL,1,1825.65538159756
TFDN76,2,252.214626645714
TFDVB4,1,12063.5236264183
TFDUP6,1,1352.67938913291
TFDUA2,1,2121.03941955444
TFDOT9,4,2189.41936350103
TFDRCT,1,429.007848253579
TFDQA3,1,1546.06103191459
TFDUQK,1,89.1806302030498
TFDRCQ,3,6119.23147346346
TFDTSS,2,6436.05518399674
TFDRJJ,7,5089.61852305519
TFECAU,1,702.060995872072
TFDFDQ,1,9460.73896792974
TFDPXV,1,183.014930512387
TFECJU,1,14556.7305387547
TFDUGN,1,10199.1296991754
TFDQNV,1,34.2698452632819
TFDTRO,4,1942.79586715465
TFDUJX,1,2512.7422375251
TFDTS5,2,8765.10566997322
TFDTMO,2,152.339383298676
TFDUP0,2,7461.33395745869
TFECYF,1,408.25340442816
TFED07,2,35037.6209575293
TFCX05,2,980.289091910473
TFDVQ7,1,5847.1704361838
TFDRSE,1,686.086337873977
TFDSNV,1,1158.43595559081
TFDGM0,1,439.525899388115
TFDSI4,2,3784.75801148237
TFDSS1,1,620.607055511258
TFDRBX,2,2543.51026960091
TFDV01,1,3389.20446016269
TFDVK6,1,111.982352566647
TFECKX,4,22427.1250412562
TFDSNQ,2,4257.002532765
TFDQQD,1,19.8758376355246
TFECLL,1,128.432046447317
TFDTQ4,4,48414.6944686999
TFDSEC,1,1630.7519424487
TFDQLY,1,249.91932052283
TFDAEY,1,12.2332249406465
TFECTU,1,1085.88998899262
TFDU45,1,1368.8768515715
TFEESA,1,1486.80766231376
TFEDGE,1,5904.50684682486
