icliente,mrr12m
TFCPXC,106.269398
TFDDE7,189.91939
TFCKZL,207.506511
TFBSJX,464.987775
TFCAO8,1082.880489
TFBMSH,132.912307
TFCQB8,942.47917
TFCZFS,547.327095
TFDIBZ,917.631298
TFCTTJ,2340.778547
TFDH50,459.333828
TFCKOR,359.706552
TFDIJ2,93.708099
TFCWET,617.332352
TFDE90,31.549885
TFBLVF,17.912168
TFCTQ4,167.731645
TFCNNH,51.651627
TFCPHL,450.647771
TFCTLE,605.944324
TFCVSO,421.855155
TFDEDN,1029.948658
TFCT97,65.585995
TFCKKV,763.623576
TFDCXB,232.937418
TFDANW,224.082263
TFBZW5,130.725555
TFCHHS,1229.250983
TFDDI5,200.684305
TFCXW6,225.368632
TFCAHA,39.028478
TFCAXX,964.787893
TFCTRW,2140.341239
TFCVEB,507.553069
TFDGNH,387.626226
TEZK40,648.980322
TFDNN4,359.918052
TFCMH5,120.852653
TFCUKG,571.947209
TFDB97,419.810886
TFDANE,67.945167
TFCUDL,327.178538
TFBLUM,423.888307
TFCSP4,99.506109
TFCSJQ,480.89081
TFDFSW,37.208212
TFCVXQ,752.910335
TFDGN4,34.143305
TFCSL6,378.15904
TFD804,41.397601
TFDBWS,722.175951
TFDCTV,2427.745646
TFCVEO,84.234966
TFCWMN,71.059903
TFCN33,168.627228
TFDPBS,972.32068
TFCQ95,487.949808
TFDDMF,34.996864
TFDF94,1023.231673
TFDBMC,518.109117
TFCQGT,590.53607
TFDEA0,43.840346
TFCLET,455.704253
TFBTUJ,465.69002
TFCC21,143.658667
TFBRA0,48.991106
TFCSM8,87.067706
TFCZRK,23.097802
TFDIM0,2061.811713
TFCUT6,613.592562
TFDIES,33.162452
TFCMVZ,474.63487
TFDIMT,57.535608
TFCWMV,607.322466
TFDETN,217.814133
TFBMX4,405.426628
TFCVYK,346.166016
TFCPOP,540.412893
TFCPX2,804.104904
TFCTRB,213.579569
TFCWI7,120.307865
TFDEKZ,86.439715
TFCVN8,335.779485
TFCKNF,389.61597
TFDDRI,512.314396
TFDBQ1,887.348302
TFC566,221.375839
TFCJON,47.864044
TFDEB8,105.410542
TFCYJL,111.844271
TFCBR1,1065.862128
TFCEMY,1076.954298
TFCUDW,142.980311
TFCVQN,191.01417
TFDGTN,1054.767652
TEZND8,363.854064
TFDNNV,870.157487
TFCMON,41.930983
TFCVU9,269.186329
TFDC75,314.770589
TFDBYK,1253.073192
TFDBUD,4805.61853
TFBRG0,128.123893
TFCSYO,9.113109
TFCUWH,252.566133
TFDOHG,836.110796
TFCXAV,1035.473127
TFDK22,165.574527
TFCSY7,5.401068
TFDB40,282.240527
TFDBY6,206.498324
TFDDSI,29.484562
TFCVLQ,68.598894
TFCYSD,54.454181
TFCPR5,400.04327
TFDPPY,56.327601
TFCQSA,113.136673
TFDDVO,608.814565
TFDGM1,119.062757
TFDBMD,40.429997
TFCRAH,109.464888
TFDERB,424.213348
TFCMEM,358.119147
TFBWU0,44.671421
TFCEPO,675.399231
TFC791,58.77518
TFCW53,79.233252
TFD750,39.232175
TFDN99,71.183152
TFCVGN,229.097536
TFDJJQ,1557.239088
TFCP51,261.06125
TFDNXC,949.998224
TFCYMM,223.767649
TFDFS5,520.034699
TFBXIY,1360.776209
TFCWO1,14.399198
TFCPYM,675.727928
TFCQGF,145.298165
TFCUK4,96.629164
TFCWN5,78.090628
TFDEO8,99.429634
TFCVV5,122.588567
TFCMKB,166.068211
TFDEY5,605.95147
TFDDM7,128.746434
TFCAQP,347.148936
TFCPU0,233.690167
TFDEOX,49.224777
TFDA81,320.527197
TFCDQP,82.767645
TFCFEH,1157.868792
TFCUYD,715.213209
TFCVYE,28.1838
TFDHRH,125.289963
TEZODM,242.518429
TFDRBD,105.198619
TFCMXL,174.764014
TFCWND,1640.390994
TFDCOG,72.859962
TFDC39,75.698893
TFDCUA,50.827134
TFBRNY,114.028013
TFCUDI,61.288736
TFCX12,302.611106
TFDOJB,186.222679
TFCXCT,25.21929
TFDN29,55.610888
TFCSZN,244.745948
TFDE02,38.314602
TFDC76,11.806533
TFDFPF,39.265482
TFCVOB,28.385792
TFCZXJ,794.066618
TFCPU6,428.982099
TFDQHM,375.87593
TFCRF2,226.952873
TFDF86,221.298747
TFDHQF,822.929135
TFDDQV,307.407595
TFCRC9,142.521258
TFDEU6,524.996384
TFCNAQ,568.718303
TFBYGN,1305.382284
TFCEX9,2385.101391
TFCC84,757.772777
TFCXFG,625.448811
TFD879,2080.614426
TFDPXS,70.098526
TFCVVU,1879.481411
TFDJNH,473.472948
TFCPB7,287.781158
TFDOMO,179.413994
TFCZME,124.879739
TFDGYL,32.179291
TFBZO6,693.438842
TFCWQY,1363.309542
TFCTVM,52.637636
TFCQJC,124.19925
TFCUX1,274.464834
TFCXA8,478.235699
TFDGAB,104.084921
TFCYON,138.207602
TFCN06,727.873291
TFDFAP,109.849703
TFDDS7,206.880487
TFCAZ9,110.729196
TFCQGU,2332.431928
TFDEPJ,250.993806
TFDAKY,38.13513
TFCEKW,27.772764
TFCHBU,51.197027
TFCWEJ,118.869827
TFCWJ5,1087.578585
TFDIF2,764.062186
TEZOQY,53.424497
TFDRTE,571.012964
TFCROE,171.549078
TFCYVM,50.736074
TFDCXW,29.824039
TFDEPO,73.312361
TFDDFT,427.055829
TFBZLA,73.855821
TFCUJX,1042.931296
TFCXOT,52.167929
TFDPMB,682.810271
TFCZ14,173.215303
TFDPEL,256.645258
TFCTM4,26.253412
TFDEVB,227.606538
TFDDWN,2591.063253
TFDGGG,98.193484
TFCWXS,259.609211
TFD818,1668.962638
TFCU82,82.054983
TFDRCF,463.996202
TFCRKY,187.188498
TFDFA0,1703.402046
TFDJIK,610.781023
TFDEM3,527.6125
TFCRUB,842.356778
TFDFF6,28.186863
TFCOCB,1806.122186
TFBYLO,582.446162
TFCFZD,318.852071
TFCGCT,348.582952
TFCYKF,241.543619
TFDATZ,52.463539
TFDPZ6,689.091805
TFCWKK,52.370253
TFDNH8,25.95289
TFCRYK,79.450802
TFDOR8,694.753983
TFCZS8,2308.994871
TFDN39,619.30301
TFCDRK,112.531767
TFD080,323.05034
TFCUHA,21.863709
TFCRW6,672.944923
TFCVXO,292.28419
TFCXE3,224.957692
TFDGJU,632.420088
TFCZ08,54.454181
TFCNSC,571.198324
TFDHN6,534.564104
TFDDZF,45.07544
TFCCWQ,467.05205
TFCQRT,239.425567
TFDEXY,30.242167
TFDCDJ,244.714837
TFCFBZ,1801.012692
TFCHKQ,49.427641
TFCWLI,703.029246
TFCXG0,668.912347
TFDNBK,56.230095
TF6011,88.686932
TFDRYA,484.549095
TFCRXN,349.567555
TFCZE9,36.60913
TFDHDT,337.340002
TFDHQV,752.247409
TFDECT,1040.450344
TFBZSP,1334.802243
TFCWNX,3294.752408
TFCYC4,181.863073
TFDQJO,155.306255
TFCZBG,401.835005
TFDPRO,34.073972
TFCUQV,73.879831
TFDFLD,212.375845
TFDEO6,606.024179
TFDH05,763.21631
TFCWZO,113.32211
TFDAHX,744.013164
TFCWI4,1309.685291
TFDSN8,996.676862
TFCS74,1307.563591
TFDFMU,106.055111
TFDNAV,33.58938
TFDENQ,84.40052
TFCT16,778.277815
TFDFRV,452.396909
TFCOCQ,349.233151
TFBZW9,360.245115
TFCJPH,1059.68501
TFCHJ3,619.487988
TFCZI8,41.416682
TFDBX6,49.962938
TFDQKX,448.08199
TFCWN6,1417.850177
TFDNK0,60.245129
TFCWF4,227.687787
TFDPEP,289.42953
TFD438,882.731675
TFDO36,347.819101
TFCEZH,906.479115
TFD214,64.645301
TFCVXW,1007.180729
TFCTSS,141.942201
TFCWEF,857.441965
TFCXLN,115.325389
TFDGKQ,451.294838
TFDADM,704.853488
TFCQDV,320.879915
TFDNLQ,152.307045
TFDEDV,253.553611
TFCGOJ,1084.585556
TFCRG6,1134.085564
TFDGFI,2011.716535
TFDCDY,476.428053
TFCGMQ,1053.625318
TFCIR5,251.288201
TFCYO8,1041.821426
TFCYY0,51.039132
TFDOC4,887.945543
TFALIE,775.631099
TFDSE2,75.669432
TFCSL0,131.397382
TFCZN5,2690.793768
TFDIGX,1073.32138
TFDIEI,509.133574
TFDNSN,474.829893
TFCAYX,511.438376
TFCXGL,3304.718337
TFCYK1,899.971394
TFDQQ6,384.601381
TFD975,521.043695
TFDRB9,409.236154
TFCVLB,47.280083
TFDFQX,52.470804
TFDGMZ,27.450218
TFDJLA,1375.130121
TFCXLB,968.92108
TFDAMF,85.294054
TFCWKZ,114.552526
TFDTJW,468.186933
TFCSFC,1091.18958
TFDGK2,252.557977
TFDNMX,614.640847
TFDF43,262.661571
TFCTO3,1038.997361
TFDJ86,5238.927514
TFCPV1,33.536433
TFCBTL,260.059347
TFCPVM,175.987588
TFCHKM,651.231697
TFD186,229.977837
TFDCGT,1348.626444
TFDSIK,33.44436
TFCXB4,1405.753538
TFDOF6,344.733035
TFCYBB,105.102791
TFDPJG,101.364342
TFDANK,527.845046
TFDOXA,289.195175
TFCFNQ,242.20991
TFD376,48.248327
TFCW66,469.512359
TFCU50,136.90117
TFCWES,100.050053
TFCY00,164.04112
TFDHDL,130.70325
TFDBII,16.534479
TFCV77,351.585838
TFDNPM,871.552712
TFDGDI,56.270247
TFCIUB,381.104677
TFCRXR,150.264474
TFDGNU,22.315044
TFDDYV,486.228287
TFCHAO,118.327654
TFCLGO,71.524429
TFD578,895.730346
TFCZG7,448.538053
TFDPDN,509.747642
TFBLBY,1727.196838
TFDSFD,75.669432
TFCSPC,67.978313
TFD542,559.220374
TFDIVV,79.511758
TFDIQT,604.719256
TFDO92,213.873143
TFCCCS,104.728376
TFCY42,29.089011
TFCYOS,274.750266
TFDR21,33.754403
TFDAEY,72.982186
TFDSCN,118.356546
TFCVLT,58.108752
TFDHGP,900.018537
TFDNCI,162.783866
TFDJMG,251.73862
TFCYOD,398.081859
TFDAY0,651.549097
TFCZ11,43.565543
TFDU05,3014.382231
TFCUN9,314.022378
TFDH10,24.859591
TFDODN,42.510375
TFDFAF,526.088598
TFCVG6,174.673432
TFDJIV,270.096605
TFCQTL,138.912855
TFCBUA,25.584633
TFCQNH,1262.383827
TFCHUW,2082.816852
TFD845,745.409345
TFDDKK,33.035958
TFDSQQ,21.124383
TFCY31,81.03959
TFDPA5,123.136608
TFCZZQ,39.816835
TFDPRM,391.765975
TFDBMB,95.409683
TFDPXV,350.020795
TFCHIQ,395.265748
TFDBYW,25.787071
TFCWHP,396.997996
TFCURJ,113.994739
TFCXGE,773.913617
TFCYP5,457.290743
TFDIRF,214.43188
TFDCVD,2295.884339
TFCVED,69.393657
TFDP11,1704.707248
TFDH65,901.561837
TFCKTL,126.53834
TFCSCT,3978.10229
TFDGZL,99.073226
TFDEL8,2088.479569
TFCJMB,239.918878
TFCQDZ,280.667222
TFDA67,956.628904
TFDAAO,379.907194
TFDPFG,50.259066
TFBLKL,332.226092
TFDSS0,34.03562
TFCT07,27.850271
TFD813,470.22798
TFDJDM,33.26868
TFDNOT,618.251858
TFDOPX,83.439777
TFCD46,233.739026
TFCYFD,47.148278
TFCZR4,1163.511662
TFDSKR,54.77591
TFDC28,964.456163
TFDSMK,1299.844236
TFCWZP,286.032112
TFDHW1,856.241218
TFDORV,821.649554
TFDODO,55.892223
TFCYOE,170.598934
TFDBB1,835.724357
TFCZOB,111.352689
TFDULF,106.822931
TFCVIC,889.398385
TFDIL5,19.372215
TFDPUJ,16.886248
TFDFN2,520.481197
TFCVW1,1026.997929
TFDN71,268.244868
TFCRGT,175.76925
TFCDKX,555.289459
TFCQTI,44.308494
TFCJI2,1235.945959
TFDAMJ,150.956314
TFDDRU,28.679577
TFDSSQ,253.757442
TFD758,14.242345
TFDPUY,55.381616
TFD177,48.935608
TFDPXM,112.710793
TFDBQZ,520.925189
TFDRDW,58.689082
TFCIX5,2858.780654
TFDCPA,226.324575
TFCWY8,191.740036
TFCVD4,250.244055
TFCZY8,67.182167
TFDBKE,664.866166
TFDMYW,67.823741
TFDEHG,43.840346
TFCVQL,73.916747
TFDQ57,180.788387
TFDHZH,951.532745
TFCLMQ,1351.84198
TFCSI4,276.911194
TFDHAK,94.776287
TFDFWC,29.449422
TFCJSA,253.660155
TFCRN5,102.199752
TFDBFX,590.589573
TFDABC,3060.500171
TFDPV0,32.739721
TFBLN2,1953.937775
TFDU38,83.318584
TFCWE0,355.577163
TFDAKF,225.136611
TFDJM3,1485.241886
TFDNRS,71.057801
TFDPRX,1285.916199
TFCGOG,1388.867994
TFDA63,226.262658
TFCZXZ,66.620618
TFDSPM,208.867964
TFDFSI,73.627974
TFDSP1,33.474475
TFCXPE,1104.34834
TFDMBJ,483.622039
TFDRJV,504.044199
TFDOJF,26.064885
TFCZ18,26.182755
TFDBIX,98.704792
TFDBAQ,267.899846
TFDUVB,252.451682
TFCVMY,82.979981
TFDIYX,16.596828
TFDPYJ,113.326939
TFDHAN,94.776287
TFCWBH,160.373278
TFDO72,300.522768
TFCSIG,615.257036
TFCHIZ,41.910266
TFCRF0,887.838592
TFCLKI,1166.855226
TFDCMG,5731.900475
TFDEDM,332.634481
TFDTU8,354.763791
TFDATD,2526.117367
TFDQDP,2395.113134
TFDBZE,236.738242
TFDQ87,44.056425
TFDBVW,1159.812018
TFDRLJ,67.233467
TFCLZ6,748.337658
TFDCQK,126.806339
TFCXEZ,57.531049
TFCVVQ,589.335968
TFDBT8,1499.11505
TFDCYJ,1132.209066
TFDNB2,539.795954
TFDFHJ,275.257576
TFCVY1,672.939751
TFDRQD,35.400895
TFDIPE,71.592014
TFCNXT,865.2797
TFCUFO,53.263859
TFDHZ1,53.244375
TFDH61,890.196855
TFCQTM,241.793231
TFCRTY,5233.638172
TFDCPB,383.83754
TFDBJB,504.95074
TFDQCG,223.442401
TFBTAN,511.682119
TFDU66,32.115663
TFCYBE,36.33922
TFDAMO,14.232643
TFDN30,55.610888
TFDONI,49.901727
TFDPWP,404.459423
TFCJST,507.822651
TFDAB4,301.695967
TFDCCZ,904.457904
TFDTW4,25.363272
TFDHEF,44.695626
TFDTYP,1043.63912
TFCYFH,55.923752
TFDOOY,25.412988
TFDSPG,1662.736991
TFDPBR,23.899405
TFCZFY,602.958592
TFDCGC,230.432824
TFDBXI,1452.990102
TFDVAH,631.267028
TFCW93,141.501157
TFDOLO,49.901727
TFDQUA,29.221766
TFDHLF,141.129635
TFCXWT,570.630205
TFDO88,33.517839
TFCSJR,55.197374
TFCIFG,53.804846
TFCRJ7,1936.826567
TFCOJ2,134.876963
TFDDBG,575.186983
TFDEM9,575.968051
TFDUOG,761.436819
TFDBCK,170.968292
TFDQKY,33.306029
TFDC66,536.080831
TFDQQB,56.172911
TFDCAJ,248.358875
TFDSEL,553.678248
TFCNRP,1590.918465
TFDED6,45.07725
TFCYVO,616.427596
TFCZH5,23.749749
TFDBYT,75.79257
TFDEF2,741.558504
TFDNOP,1504.987993
TFDGLY,258.261924
TFCW31,52.370253
TFDTS1,920.49973
TFDIZY,127.511724
TFCOGK,49.32554
TFCXTF,283.116059
TFDHZT,31.097434
TFDH76,98.967986
TFCTKP,419.870063
TFCSDV,323.267022
TFDDLM,170.696658
TFDBZ0,4365.604044
TFDQF4,70.300381
TFBTUO,270.21238
TFDUTQ,36.475031
TFD589,135.663381
TFDB05,264.418891
TFDOWU,7.367236
TFDOR7,106.957449
TFDQNQ,1436.003399
TFCMWK,426.982781
TFDCB1,780.578963
TFDDMK,145.954532
TFDVRU,63.656415
TFDHTS,1132.581593
TFDUPZ,670.391656
TFCZD5,2364.958033
TFDORX,12.658258
TFDSSE,972.787101
TFDQA5,293.945068
TFDAP1,668.246067
TFDCGL,1050.080173
TFDCV8,539.874777
TFDVSF,470.308063
TFCWLT,325.82239
TFDPG2,15.946524
TFDQX3,86.712695
TFDIEK,383.60386
TFCZRV,93.874236
TFDOM0,32.233108
TFCSPH,48.562636
TFCIP4,108.466594
TFCSFS,1248.309221
TFCQEH,602.597085
TFDDMJ,18.633364
TFDFE9,201.740449
TFDUVK,50.069742
TFDBCW,1803.932757
TFDQU2,1752.693233
TFDCKW,107.375175
TFDSG2,243.820872
TFDCF2,111.757242
TFDTK9,51.60361
TFCNV6,1153.505356
TFDHUD,94.814122
TFCZFQ,494.206329
TFD168,229.977837
TFDCNH,35.932587
TFDEP9,217.204808
TFDOSV,116.00124
TFDGZ4,282.993088
TFCWG7,35.777278
TFDU41,881.451018
TFDJ68,686.161228
TFCPH7,786.150431
TFCYW6,121.180068
TFDIEZ,55.268112
TFDIAR,47.9022
TFCTXP,52.476751
TFCTBW,179.77549
TFDFAG,703.69558
TFDC78,919.363664
TFDQHK,612.767161
TFBU18,194.943013
TFDV49,425.46835
TFDACG,23.921437
TFDBL8,110.155475
TFDOYN,49.392586
TFDPAC,682.41977
TFDRCN,344.269434
TFCRDK,77.746048
TFDCWH,51.032435
TFDE98,29.281267
TFEBF9,1335.033397
TFDNDI,90.309628
TFDV09,528.450094
TFDCK2,30.273324
TFDPFL,828.823668
TFDTJC,550.588717
TFDQI0,31.990061
TFDBQY,70.432396
TFDCV6,1137.063994
TFDCXE,957.173407
TFECRV,945.38511
TFCXHI,1177.546367
TFDPJI,357.692115
TFDQYN,482.246239
TFDIF6,55.268112
TFD055,1003.862272
TFDOS2,927.399828
TFCSSL,37.912137
TFCLHN,527.05565
TFCTNY,766.332467
TFCQO5,543.092102
TFDFM5,49.462262
TFDFKD,205.452534
TFEBF1,66.94895
TFDBSI,321.422989
TFDRJ5,1072.597838
TFDDO3,538.509206
TFDTKU,233.619611
TFDDEF,224.879262
TFDTQS,2051.089998
TFCOXY,945.760108
TFDIUF,399.385636
TFDA47,348.212286
TFD995,370.535443
TFDCYM,595.08924
TFDET7,230.617819
TFDPAW,55.76255
TFDJLP,210.187186
TFCWY4,24.437022
TFDU70,359.408318
TFDMZJ,33.368441
TFCUTR,171.870342
TFD430,432.592312
TFDJPY,26.815204
TFDIDC,315.139732
TFCZOA,158.891795
TFCTVA,13.611812
TFDHQN,2129.537965
TFDCU2,37.033396
TFDQZ8,24.838571
TFBXIJ,35.907409
TFDVK8,1741.539634
TFDAU0,136.183671
TFDBV2,509.339358
TFDPC3,1120.794766
TFDQ71,507.858773
TFDTKS,346.254285
TFCSI9,396.459421
TFDFG9,1445.83358
TFDEC3,361.67143
TFDNLF,1025.945754
TFDV48,789.417302
TFDCYP,349.417267
TFDPZA,57.955616
TFDTY4,2634.227935
TFDQUO,566.517391
TFDCA5,384.729728
TFDD30,196.324252
TFDDJO,219.583223
TFEDIV,1375.570793
TFCXUX,223.889643
TFDQS3,1836.787796
TFDRKX,27.428417
TFDIR1,308.929607
TFDAEU,730.76425
TFDPF8,114.184814
TFCUFN,988.221454
TFCMDN,135.673419
TFCU95,158.73313
TFCQWN,142.861625
TFDHYB,431.924031
TFDGD8,2784.862128
TFEDIU,858.251112
TFDDCO,82.739073
TFDSHU,54.388933
TFDEZH,1207.721044
TFDTSB,981.326351
TFDFDQ,532.340427
TFDTYI,179.681271
TFCP52,6611.041592
TFDN15,55.610888
TFDABR,69.82704
TFDBWE,675.800395
TFDCZZ,43.546291
TFDGGS,192.107956
TFDPNY,24.629756
TFDNK5,3431.736609
TFCYT1,54.588165
TFDUJI,1788.066065
TFDNT0,1552.816365
TFCVXB,49.325259
TFDAS4,310.826644
TFDKJV,410.884332
TFDIUW,536.074974
TFCZUK,562.208606
TFCVRY,471.013779
TFDIZQ,281.77706
TFDCY5,210.405018
TFDRRX,187.446671
TFBZBB,490.484035
TFDVQJ,29.367446
TFDBXK,110.912459
TFDBWF,89.364036
TFDPUQ,25.293704
TFDQIK,46.670405
TFDUIF,95.831526
TFCTGM,46.047274
TFDGH5,31.062625
TFDEES,104.104647
TFDPJK,186.635778
TFDVGS,97.623552
TFDE06,706.793638
TFDQZP,55.01103
TFDTYQ,467.630345
TFDQYY,1455.04366
TFDEAG,612.610517
TFDDF0,1244.808409
TFDDL4,1337.39445
TFEDXB,75.841143
TFCXW4,741.448152
TFDSJO,747.71254
TFDRZ2,40.674883
TFDJ61,1561.050785
TFDAUG,360.072132
TFDPSA,140.743874
TFCXDA,1185.325788
TFCMI4,1050.560447
TFCVAS,215.840943
TFCRR0,74.103333
TFDIE8,439.002218
TFDGKE,69.310362
TFEDUL,714.046193
TFDED0,276.111543
TFDSML,1454.950918
TFDFK7,31.911642
TFDTZ0,286.370208
TFDFFY,29.827095
TFDUZL,111.342765
TFCRIC,118.858514
TFDNCC,60.245129
TFDB88,76.234366
TFDD64,794.803728
TFDEDL,315.854775
TFDGKG,1182.562051
TFDQ76,35.462576
TFDNYJ,1219.66903
TFD151,69.871989
TFDUQV,33.557291
TFDOU7,476.128833
TFCWI5,500.461135
TFDEIM,464.743222
TFDOC7,848.121017
TFDKKC,28.234682
TFCZXC,484.315975
TFCXE8,88.391081
TFDJKJ,43.350177
TFDDBS,191.355706
TFDRVW,34.544905
TFCAFR,1605.867363
TFEBS8,47.6106
TFDCM7,28.407858
TFDCCL,13.644599
TFDQH8,14.953443
TFDQUD,29.221766
TFDUQH,933.750941
TFCTNX,283.461808
TFDIC4,784.988226
TFDFBF,178.483172
TFDPRV,28.29239
TFDVJD,282.704736
TFDEUZ,347.7635
TFDRVA,105.62647
TFDUPO,360.782338
TFDREP,92.402401
TFDEMF,520.354165
TFDESX,22.364305
TFDDN4,524.415361
TFCXYU,218.065269
TFDSNB,850.898115
TFDSKP,204.116383
TFDN35,37.696312
TFDB61,461.527487
TFDPTA,106.434877
TFCXHC,521.853688
TFCRDM,75.879786
TFCVEG,84.234966
TFCRW8,135.010014
TFDISF,1367.800266
TFDIF3,55.268112
TFDG01,964.638731
TFDTMF,127.664422
TFDGWT,334.506978
TFDU58,942.487623
TFDID7,269.557783
TFDVPI,52.163984
TFCRXC,41.038702
TFDNEH,202.363572
TFDCZF,221.681194
TFDDBY,20.612321
TFDFT9,333.118387
TFDHMZ,405.555516
TFDQNT,712.173536
TFDPPA,78.458271
TFD960,81.244525
TFDURW,531.250263
TFDQE9,148.430442
TFCWOD,1286.424531
TFDFFX,29.304119
TFDQ70,34.014487
TFDN13,36.149144
TFD678,14.242345
TFCZ45,899.8824
TFDMBQ,198.533119
TFDDIP,552.930056
TFDSRP,51.435736
TFCBBM,258.29788
TFECKX,878.554461
TFDCP9,236.195606
TFDEKX,114.589186
TFDQOR,22.783613
TFDRB8,595.849821
TFECGP,772.060564
TFCTRJ,243.019821
TFDIRI,927.861168
TFDGAH,2472.88422
TFDPVI,103.070709
TFDVLX,542.460435
TFDGSR,56.424071
TFDRXA,33.566299
TFDUQF,465.971577
TFDRKF,234.970673
TFDFKY,1284.835136
TFDF53,607.13605
TFDEE4,60.245129
TFCYI5,100.223296
TFDSRD,118.4214
TFDTPY,684.568694
TFDOXG,63.387285
TFDBRF,588.404537
TFDPZB,29.449422
TFCYEG,901.840555
TFCRH2,106.418385
TFCVTJ,75.774529
TFCSKD,57.913524
TFDJJ2,575.348962
TFDJJY,706.628857
TFDGII,662.610657
TFDTSS,659.804977
TFDHI0,32.058015
TFDUB1,527.57756
TFDITP,71.216415
TFEBS5,470.421308
TFCUAA,127.340759
TFDNP8,1774.152786
TFDFNC,274.084062
TFDDJH,1812.931086
TFDFXF,26.728044
TFDJCP,71.220296
TFDQZ3,35.152008
TFDPZK,29.121889
TFDAPU,28.80513
TFDVJP,117.136663
TFDQJP,23.569217
TFCX05,90.110282
TFDGKR,346.966062
TFDRVG,37.987556
TFDN74,95.169375
TFDA60,60.900715
TFCZ58,567.497633
TFDNYX,29.896458
TFDE00,23.060582
TFDUA3,53.709742
TFCIF9,2898.473677
TFECXW,138.790351
TFDCX9,169.584058
TFDHKP,2589.357845
TFDSLD,208.886615
TFDTMV,1031.99821
TFECQ6,1848.597512
TFCVEU,56.619652
TFDKKT,328.172678
TFDGVJ,1862.993962
TFDPWL,175.293082
TFEBM6,1392.081268
TFDHTB,850.403911
TFDS65,2317.832492
TFDUWK,86.054379
TFDRLZ,6.866427
TFDGVY,34.398353
TFDGKV,771.173319
TFDEXX,479.435706
TFCYPV,107.958852
TFDTMJ,291.59393
TFDTRP,57.837859
TFDPE8,32.679385
TFDDDI,1444.788829
TFDR02,67.823381
TFCYO5,803.558627
TFCRID,142.329171
TFCVYU,276.316201
TFCSNZ,78.060415
TFDJT2,122.396533
TFDJLI,60.102898
TFDJI5,249.257446
TFDUEM,256.704521
TFDJB9,179.492582
TFDUJ1,342.962314
TFDJI0,875.000456
TFEBW6,183.490491
TFCXED,145.154827
TFDO96,557.522964
TFDG18,72.596736
TFDEZT,807.13617
TFDGEH,115.598963
TFDJCY,1493.338054
TFDRFJ,759.109926
TFDQMR,190.179079
TFDDMZ,1451.101218
TFDVLQ,667.059562
TFDQNN,1126.417001
TFCYOB,570.569543
TFDHDV,598.544565
TFDS71,1055.306926
TFDNG1,562.308423
TFDDN0,19.369962
TFCZM0,47.081908
TFDO15,53.00553
TFDFBK,771.653796
TFDUPG,1280.983265
TFCINL,478.310086
TFEDHY,1420.367798
TFDDAO,481.943775
TFDI77,44.117542
TFDTNS,143.645806
TFDTQ4,1172.151848
TFEDMH,37.244074
TFCWKB,499.21302
TFDNCG,60.245129
TFDHMB,66.154743
TFDQDJ,205.656101
TFECR2,214.438764
TFDIJ1,29.085928
TFDTVM,144.800185
TFDVJX,121.861116
TFDS21,1026.391286
TFDHKX,445.485326
TFDMXM,213.103138
TFDGJ0,151.094574
TFCYX4,4065.234847
TFDUDM,41.807436
TFDTY5,680.613756
TFDQKI,38.855606
TFDE03,1869.642294
TFDR36,30.717909
TFD324,67.618249
TFCSCQ,32.810735
TFCWN1,652.334224
TFCTPS,890.98931
TFDNX0,992.525909
TFDNRP,39.938279
TFDMDS,119.540888
TFDVDT,33.695317
TFDJKM,97.706753
TFDVGH,47.723589
TFDJMK,709.279531
TFEC23,539.40955
TFDA45,29.372459
TFDOI7,396.183402
TFDGZK,211.508583
TFDI78,439.179373
TFDGH1,29.593021
TFDJF4,921.638325
TFDRLF,116.911536
TFDR69,30.717909
TFDEL1,55.805056
TFECBT,1083.460439
TFDR18,35.225943
TFCZP7,503.602255
TFDICB,433.972837
TFDUZI,1154.448363
TFDPVK,506.190978
TFDDRE,512.314396
TFCZUL,778.194954
TFDOBH,1428.506585
TFDFR2,449.991805
TFDUQR,519.849002
TFCOKH,36.032312
TFEDTN,949.819533
TFDDQ8,151.480795
TFDIED,53.764891
TFDTOD,1490.426288
TFDUDK,33.557291
TFEDVC,60.11516
TFCWLD,348.240937
TFDOBM,197.549928
TFDIBN,58.989496
TFDQFV,106.484353
TFEDWD,49.395324
TFDISA,448.999415
TFDUX7,125.8106
TFDVK5,59.662144
TFDTND,120.462398
TFDHM0,174.109827
TFDNBV,120.070223
TFDIEL,1183.422482
TFCZ56,355.541937
TFDUKS,31.79821
TFDUHU,664.262335
TFDRBH,30.717909
TFDFHK,49.664047
TFDRA2,805.0708
TFD603,185.523824
TFCSHC,208.968436
TFCYIA,54.526616
TFCUDE,264.146386
TFDOA4,638.848481
TFDOD9,175.441995
TFDMP7,1531.841702
TFEBQ0,36.179447
TFDOCG,1204.249916
TFDVPL,699.136912
TFDMC7,605.010994
TFDBFQ,130.270963
TFDOZ6,179.89162
TFDHL2,879.878713
TFDNX1,107.20289
TFDGIE,854.892772
TFDMWG,176.720842
TFDSH2,66.587571
TFDRKK,59.822992
TFDHLE,667.451854
TFECZZ,61.618039
TFDRSK,165.622171
TFDCT3,446.352049
TFDJJ9,1494.457481
TFDVD8,585.598286
TFDPXW,315.646462
TFDEKU,132.61738
TFDADK,1023.392236
TFDOBO,366.135703
TFDIRC,27.097013
TFDV01,127.205721
TFCQRA,1488.192833
TFDELS,157.304383
TFDJF7,365.788859
TFDUAV,527.57756
